Symbol,Name,Sector,Industry,Type,Source,Website,LogoUrl,Exchange,ShortName,LongName,Market,FundFamily,MarketCapValue,YahooTicker,ExchangeCode
KLM,Kermode Resources Ltd,Basic Materials,Gold,EQUITY,,https://www.kermode.com,https://logo.clearbit.com/kermode.com,VAN,Kermode Resources Ltd.,Kermode Resources Ltd.,ca_market,,1492164,KLM.V,TSXV
KLX,Earl Resources Limited,Basic Materials,Lumber & Wood Production,EQUITY,,https://www.klimatx.com,https://logo.clearbit.com/klimatx.com,VAN,KLIMAT X DEVELOPMENTS INC,Klimat X Developments Inc.,ca_market,,,KLX.V,TSXV
KNC,K9 Gold Corp,Basic Materials,Other Industrial Metals & Mining,EQUITY,,https://www.k9goldcorp.com,https://logo.clearbit.com/k9goldcorp.com,VAN,K9 GOLD CORP,K9 Gold Corp.,ca_market,,3509317,KNC.V,TSXV
KNE,Kane Biotech Inc,Healthcare,Biotechnology,EQUITY,,https://kanebiotech.com,https://logo.clearbit.com/kanebiotech.com,VAN,KANE BIOTECH INC,Kane Biotech Inc.,ca_market,,9759190,KNE.V,TSXV
KNG,Kingsmen Resources Ltd,Basic Materials,Other Industrial Metals & Mining,EQUITY,,https://www.kingsmenresources.com,https://logo.clearbit.com/kingsmenresources.com,VAN,KINGSMEN RESOURCES LTD,Kingsmen Resources Ltd.,ca_market,,1508122,KNG.V,TSXV
KO,Kiaro Holdings Corp,Healthcare,Pharmaceutical Retailers,EQUITY,,https://kiaro.com,https://logo.clearbit.com/kiaro.com,VAN,KIARO HOLDINGS CORP,Kiaro Holdings Corp.,ca_market,,2614609,KO.V,TSXV
KORE,Kore Mining Ltd,Basic Materials,Gold,EQUITY,,https://www.koremining.com,https://logo.clearbit.com/koremining.com,VAN,KORE MINING LTD,KORE Mining Ltd.,ca_market,,10891465,KORE.V,TSXV
KOVO,Kovo Healthtech Corp,Healthcare,Health Information Services,EQUITY,,https://kovo.co,https://logo.clearbit.com/kovo.co,VAN,KOVO HEALTHTECH CORPORATION,Kovo HealthTech Corporation,ca_market,,4488013,KOVO.V,TSXV
KRL,Kainantu Resources Ltd,Basic Materials,Gold,EQUITY,,https://kainanturesources.com,https://logo.clearbit.com/kainanturesources.com,VAN,KAINANTU RESOURCES LTD,Kainantu Resources Ltd.,ca_market,,4757098,KRL.V,TSXV
KS,Klondike Silver Corp,Basic Materials,Silver,EQUITY,,https://www.klondikesilver.com,https://logo.clearbit.com/klondikesilver.com,VAN,KLONDIKE SILVER CORP,Klondike Silver Corp.,ca_market,,9814560,KS.V,TSXV
KSUM.H,Alset Capital Inc,,,,,,,,,,,,,KSUM.H.V,TSXV
KTN,Kootenay Silver Inc,Basic Materials,Silver,EQUITY,,https://www.kootenaysilver.com,https://logo.clearbit.com/kootenaysilver.com,VAN,KOOTENAY SILVER INC,Kootenay Silver Inc.,ca_market,,32055502,KTN.V,TSXV
KTO,K2 Gold Corp,Basic Materials,Gold,EQUITY,,https://www.k2gold.com,https://logo.clearbit.com/k2gold.com,VAN,K2 GOLD CORPORATION,K2 Gold Corporation,ca_market,,11024262,KTO.V,TSXV
KTR,Kintavar Exploration Inc,Basic Materials,Other Industrial Metals & Mining,EQUITY,,https://www.kintavar.com,https://logo.clearbit.com/kintavar.com,VAN,KINTAVAR EXPLORATION INC,Kintavar Exploration Inc.,ca_market,,6092900,KTR.V,TSXV
KUB,Cub Energy Inc,Energy,Oil & Gas E&P,EQUITY,,https://www.cubenergyinc.com,https://logo.clearbit.com/cubenergyinc.com,VAN,CUB ENERGY INC,Cub Energy Inc.,ca_market,,6284300,KUB.V,TSXV
KUR.H,Kure Technologies Inc,,,,,,,,,,,,,KUR.H.V,TSXV
KUT,Redishred Capital Corp,Industrials,Specialty Business Services,EQUITY,,https://www.redishred.com,https://logo.clearbit.com/redishred.com,VAN,REDISHRED CAPITAL CORP.,RediShred Capital Corp.,ca_market,,369383040,KUT.V,TSXV
KUU,Kuuhubb Inc,Communication Services,Electronic Gaming & Multimedia,EQUITY,,https://www.kuuhubb.com,https://logo.clearbit.com/kuuhubb.com,VAN,KUUHUBB INC,Kuuhubb Inc.,ca_market,,2666320,KUU.V,TSXV
KWE,Kwesst Micro Systems Inc,Industrials,Aerospace & Defense,EQUITY,,https://kwesst.com,https://logo.clearbit.com/kwesst.com,VAN,KWESST MICRO SYSTEMS INC,KWESST Micro Systems Inc.,ca_market,,5870712,KWE.V,TSXV
KYS.H,Kaymus Resources Inc,,,,,,,,,,,,,KYS.H.V,TSXV
KZD,Kaizen Discovery Inc,Basic Materials,Other Industrial Metals & Mining,EQUITY,,https://www.kaizendiscovery.com,https://logo.clearbit.com/kaizendiscovery.com,VAN,KAIZEN DISCOVERY INC,Kaizen Discovery Inc.,ca_market,,9215976,KZD.V,TSXV
LA,Los Andes Copper Ltd,Basic Materials,Copper,EQUITY,,https://www.losandescopper.com,https://logo.clearbit.com/losandescopper.com,VAN,LOS ANDES COPPER LIMITED,Los Andes Copper Ltd.,ca_market,,369454880,LA.V,TSXV
LAB,Labrador Gold Corp,Basic Materials,Gold,EQUITY,,https://www.labradorgold.com,https://logo.clearbit.com/labradorgold.com,VAN,LABRADOR GOLD CORP,Labrador Gold Corp.,ca_market,,39964860,LAB.V,TSXV
LBC,Libero Copper & Gold Corp,Basic Materials,Other Precious Metals & Mining,EQUITY,,https://www.liberocopper.com,https://logo.clearbit.com/liberocopper.com,VAN,LIBERO COPPER AND GOLD CORPORAT,Libero Copper & Gold Corporation,ca_market,,11007321,LBC.V,TSXV
LBI,Lions Bay Capital Inc,Financial Services,Asset Management,EQUITY,,https://www.lionsbaycapital.com,https://logo.clearbit.com/lionsbaycapital.com,VAN,LIONS BAY CAPITAL INC,Lions Bay Capital Inc.,ca_market,,6394770,LBI.V,TSXV
LBNK,Lithiumbank Resources Corp,Basic Materials,Other Industrial Metals & Mining,EQUITY,,https://www.lithiumbank.ca,https://logo.clearbit.com/lithiumbank.ca,VAN,LITHIUMBANK RESOURCES CORP,LithiumBank Resources Corp.,ca_market,,,LBNK.V,TSXV
LBNK.WT,Lithiumbank Resources Corp,,,,,,,,,,,,,LBNK.WT.V,TSXV
LDB.P,Ldb Capital Corp,,,,,,,,,,,,,LDB.P.V,TSXV
LDI,Lithoquest Resources Inc,Basic Materials,Other Precious Metals & Mining,EQUITY,,https://lithoquest.com,https://logo.clearbit.com/lithoquest.com,VAN,LITHOQUEST RESOURCES INC,Lithoquest Resources Inc.,ca_market,,5714640,LDI.V,TSXV
LEM,Leading Edge Materials Corp,Basic Materials,Other Industrial Metals & Mining,EQUITY,,https://leadingedgematerials.com,https://logo.clearbit.com/leadingedgematerials.com,VAN,LEADING EDGE MATERIALS CORP,Leading Edge Materials Corp.,ca_market,,26452802,LEM.V,TSXV
LEO,Lion Copper & Gold Corp,Basic Materials,Other Industrial Metals & Mining,EQUITY,,https://www.lioncg.com,https://logo.clearbit.com/lioncg.com,VAN,LION COPPER AND GOLD CORP,Lion Copper and Gold Corp.,ca_market,,23504560,LEO.V,TSXV
LEX,Longhorn Exploration Corp,Basic Materials,Other Industrial Metals & Mining,EQUITY,,,,VAN,LONGHORN EXPLORATION CORP,Longhorn Exploration Corp.,ca_market,,,LEX.V,TSXV
LEXI,Lithium Energi Exploration Inc,Basic Materials,Other Industrial Metals & Mining,EQUITY,,https://www.lithiumenergi.com,https://logo.clearbit.com/lithiumenergi.com,VAN,LITHIUM ENERGI EXPLORATION INC,Lithium Energi Exploration Inc.,ca_market,,,LEXI.V,TSXV
LFC.P,Left Field Capital Corp,,,,,,,,,,,,,LFC.P.V,TSXV
LFST,Lifeist Wellness Inc,Healthcare,Drug Manufacturers—Specialty & Generic,EQUITY,,https://www.lifeist.com,https://logo.clearbit.com/lifeist.com,VAN,LIFEIST WELLNESS INC,Lifeist Wellness Inc.,ca_market,,30341402,LFST.V,TSXV
LFST.WT.A,Lifeist Wellness Inc,,,,,,,,,,,,,LFST.WT.A.V,TSXV
LFST.WT.B,Lifeist Wellness Inc,,,,,,,,,,,,,LFST.WT.B.V,TSXV
LG,Lahontan Gold Corp,Basic Materials,Other Precious Metals & Mining,EQUITY,,https://lahontangoldcorp.com,https://logo.clearbit.com/lahontangoldcorp.com,VAN,LAHONTAN GOLD CORP,Lahontan Gold Corp.,ca_market,,,LG.V,TSXV
LGC,Lavras Gold Corp,Basic Materials,Gold,EQUITY,,,,VAN,LAVRAS GOLD CORP,Lavras Gold Corp.,ca_market,,,LGC.V,TSXV
LHI,Lendified Holdings Inc,Financial Services,Credit Services,EQUITY,,https://www.lendified.com,https://logo.clearbit.com/lendified.com,VAN,LENDIFIED HOLDINGS INC,Lendified Holdings Inc.,ca_market,,2230995,LHI.V,TSXV
LI,American Lithium Corp,Basic Materials,Other Industrial Metals & Mining,EQUITY,,https://www.americanlithiumcorp.com,https://logo.clearbit.com/americanlithiumcorp.com,VAN,AMERICAN LITHIUM CORP,American Lithium Corp.,ca_market,,398921376,LI.V,TSXV
LI.WT,American Lithium Corp WT,,,,,,,,,,,,,LI.WT.V,TSXV
LILI,Li3 Lithium Corp,,,EQUITY,,,,VAN,LI3 LITHIUM CORP,,ca_market,,,LILI.V,TSXV
LIO,Lion One Metals Ltd,Basic Materials,Gold,EQUITY,,https://www.liononemetals.com,https://logo.clearbit.com/liononemetals.com,VAN,LION ONE METALS LIMITED,Lion One Metals Limited,ca_market,,106332960,LIO.V,TSXV
LIS,Lithium South Development Corp,Basic Materials,Other Industrial Metals & Mining,EQUITY,,https://www.lithiumsouth.com,https://logo.clearbit.com/lithiumsouth.com,VAN,LITHIUM SOUTH DEVELOPMENT CORPO,Lithium South Development Corporation,ca_market,,44108304,LIS.V,TSXV
LIT,Argentina Lithium and Energy Corp,Basic Materials,Other Industrial Metals & Mining,EQUITY,,https://www.argentinalithium.com,https://logo.clearbit.com/argentinalithium.com,VAN,ARGENTINA LITHIUM AND ENERGY CO,Argentina Lithium & Energy Corp.,ca_market,,17435730,LIT.V,TSXV
LITH,Lithium Chile Inc,Basic Materials,Other Industrial Metals & Mining,EQUITY,,https://lithiumchile.ca,https://logo.clearbit.com/lithiumchile.ca,VAN,LITHIUM CHILE INC,Lithium Chile Inc.,ca_market,,79753144,LITH.V,TSXV
LITT,Roadman Investments Corp,Financial Services,Asset Management,EQUITY,,https://www.roadmancorp.com,https://logo.clearbit.com/roadmancorp.com,VAN,ROADMAN INVESTMENTS CORP,Roadman Investments Corp.,ca_market,,7001120,LITT.V,TSXV
LKY,Lucky Minerals Inc,Basic Materials,Other Industrial Metals & Mining,EQUITY,,https://www.luckyminerals.com,https://logo.clearbit.com/luckyminerals.com,VAN,LUCKY MINERALS INC,Lucky Minerals Inc.,ca_market,,5047160,LKY.V,TSXV
LL,Canada Rare Earth Corp,Basic Materials,Other Industrial Metals & Mining,EQUITY,,https://www.canadarareearth.com,https://logo.clearbit.com/canadarareearth.com,VAN,CANADA RARE EARTH CORP,Canada Rare Earth Corp.,ca_market,,7125825,LL.V,TSXV
LLG,Mason Graphite Inc,Basic Materials,Other Industrial Metals & Mining,EQUITY,,https://www.masongraphite.com,https://logo.clearbit.com/masongraphite.com,VAN,MASON GRAPHITE INC,Mason Graphite Inc.,ca_market,,38162036,LLG.V,TSXV
LM,Lingo Media Corp,Communication Services,Publishing,EQUITY,,https://lingomedia.com,https://logo.clearbit.com/lingomedia.com,VAN,LINGO MEDIA CORPORATION,Lingo Media Corporation,ca_market,,3197628,LM.V,TSXV
LME,Laurion Mineral Exploration Inc,Basic Materials,Gold,EQUITY,,https://www.laurion.ca,https://logo.clearbit.com/laurion.ca,VAN,LAURION MINERAL EXPLORATION INC,Laurion Mineral Exploration Inc.,ca_market,,249557872,LME.V,TSXV
LMG,Lincoln Gold Mining Inc,Basic Materials,Gold,EQUITY,,https://www.lincolnmining.com,https://logo.clearbit.com/lincolnmining.com,VAN,LINCOLN GOLD MINING INC,Lincoln Gold Mining Inc.,ca_market,,1636861,LMG.V,TSXV
LMR,Lomiko Metals Inc,Basic Materials,Other Industrial Metals & Mining,EQUITY,,https://www.lomiko.com,https://logo.clearbit.com/lomiko.com,VAN,LOMIKO METALS INC,Lomiko Metals Inc.,ca_market,,7691760,LMR.V,TSXV
LMS,Latin Metals Inc,Basic Materials,Other Industrial Metals & Mining,EQUITY,,https://www.latin-metals.com,https://logo.clearbit.com/latin-metals.com,VAN,LATIN METALS INC,Latin Metals Inc.,ca_market,,4086290,LMS.V,TSXV
LONE,Lithium One Metals Inc,Energy,Oil & Gas E&P,EQUITY,,https://www.lithiumonemetals.com,https://logo.clearbit.com/lithiumonemetals.com,VAN,LITHIUM ONE METALS INC,Lithium One Metals Inc.,ca_market,,,LONE.V,TSXV
LORD,ST James Gold Corp,Basic Materials,Gold,EQUITY,,https://www.stjamesgold.com,https://logo.clearbit.com/stjamesgold.com,VAN,ST JAMES GOLD CORP,St. James Gold Corp.,ca_market,,4762465,LORD.V,TSXV
LOT,Tomagold Corp,Basic Materials,Gold,EQUITY,,https://www.tomagoldcorp.com,https://logo.clearbit.com/tomagoldcorp.com,VAN,TOMAGOLD CORPORATION,TomaGold Corporation,ca_market,,5502594,LOT.V,TSXV
LOTA,Delota Corp,Healthcare,Pharmaceutical Retailers,EQUITY,,https://delota.com,https://logo.clearbit.com/delota.com,VAN,DELOTA CORP,Delota Corp.,ca_market,,2591680,LOTA.V,TSXV
LOU,Lucero Energy Corp,Energy,Oil & Gas E&P,EQUITY,,https://www.petroshaleinc.com,https://logo.clearbit.com/petroshaleinc.com,VAN,LUCERO ENERGY CORP,Lucero Energy Corp.,ca_market,,,LOU.V,TSXV
LOVE,Cannara Biotech Inc,Healthcare,Drug Manufacturers—Specialty & Generic,EQUITY,,https://cannara.ca,https://logo.clearbit.com/cannara.ca,VAN,CANNARA BIOTECH INC,Cannara Biotech Inc.,ca_market,,100795320,LOVE.V,TSXV
LPC,Lorne Park Capital Partners Inc,Financial Services,Asset Management,EQUITY,,https://www.lpcp.ca,https://logo.clearbit.com/lpcp.ca,VAN,LORNE PARK CAPITAL PARTNERS INC,Lorne Park Capital Partners Inc.,ca_market,,72603720,LPC.V,TSXV
LPK,Lupaka Gold Corp,Basic Materials,Gold,EQUITY,,https://www.lupakagold.com,https://logo.clearbit.com/lupakagold.com,VAN,LUPAKA GOLD CORP,Lupaka Gold Corp.,ca_market,,15788800,LPK.V,TSXV
LPS,Legend Power Systems Inc,Industrials,Electrical Equipment & Parts,EQUITY,,https://legendpower.com,https://logo.clearbit.com/legendpower.com,VAN,LEGEND POWER SYSTEMS INC.,Legend Power Systems Inc.,ca_market,,21745270,LPS.V,TSXV
LPS.WT.A,Legend Power Systems Inc WT A,,,,,,,,,,,,,LPS.WT.A.V,TSXV
LQWD,Lqwd Fintech Corp,Technology,Software—Application,EQUITY,,https://lqwdfintech.com,https://logo.clearbit.com/lqwdfintech.com,VAN,LQWD FINTECH CORP,LQwD FinTech Corp.,ca_market,,7272435,LQWD.V,TSXV
LR,Luminex Resources Corp,Basic Materials,Other Industrial Metals & Mining,EQUITY,,https://www.luminexresources.com,https://logo.clearbit.com/luminexresources.com,VAN,LUMINEX RESOURCES CORP,Luminex Resources Corp.,ca_market,,21171734,LR.V,TSXV
LRA,Lara Exploration Ltd,Basic Materials,Other Industrial Metals & Mining,EQUITY,,https://www.laraexploration.com,https://logo.clearbit.com/laraexploration.com,VAN,LARA EXPLORATION LTD,Lara Exploration Ltd.,ca_market,,27136044,LRA.V,TSXV
LRT.UN,Lanesborough R.E. Investment Trust,,,,,,,,,,,,,LRT.UN.V,TSXV
LSD.H,Lightspeed Discoveries Inc,,,,,,,,,,,,,LSD.H.V,TSXV
LTE,Lite Access Technologies Inc,Technology,Communication Equipment,EQUITY,,https://liteaccess.com,https://logo.clearbit.com/liteaccess.com,VAN,LITE ACCESS TECHNOLOGIES INC,Lite Access Technologies Inc.,ca_market,,3853926,LTE.V,TSXV
LTH,Lithium Ionic Corp,Basic Materials,Other Industrial Metals & Mining,EQUITY,,https://lithiumionic.com,https://logo.clearbit.com/lithiumionic.com,VAN,LITHIUM IONIC CORP,Lithium Ionic Corp.,ca_market,,,LTH.V,TSXV
LTV,Leonovus Inc,Technology,Software—Application,EQUITY,,https://www.leonovus.com,https://logo.clearbit.com/leonovus.com,VAN,LEONOVUS INC,Leonovus Inc.,ca_market,,940545,LTV.V,TSXV
LTV.WT,Leonovus Inc WT,,,,,,,,,,,,,LTV.WT.V,TSXV
LUCK,Real Luck Group Ltd,Consumer Cyclical,Gambling,EQUITY,,https://www.realluckgroup.com,https://logo.clearbit.com/realluckgroup.com,VAN,REAL LUCK GROUP LTD,Real Luck Group Ltd.,ca_market,,6190335,LUCK.V,TSXV
LUM,Lumina Gold Corp,Basic Materials,Gold,EQUITY,,https://www.luminagold.com,https://logo.clearbit.com/luminagold.com,VAN,LUMINA GOLD CORP,Lumina Gold Corp.,ca_market,,95401872,LUM.V,TSXV
LVX,Leviathan Gold Ltd,Basic Materials,Gold,EQUITY,,https://leviathangold.com,https://logo.clearbit.com/leviathangold.com,VAN,LEVIATHAN GOLD LTD,Leviathan Gold Ltd.,ca_market,,3988952,LVX.V,TSXV
LX.H,Lincoln Ventures Ltd,,,,,,,,,,,,,LX.H.V,TSXV
LXG,Lexagene Holdings Inc,Healthcare,Medical Devices,EQUITY,,https://www.lexagene.com,https://logo.clearbit.com/lexagene.com,VAN,LEXAGENE HOLDINGS INC,LexaGene Holdings Inc.,ca_market,,13698915,LXG.V,TSXV
MAE,Maritime Resources Corp,Basic Materials,Gold,EQUITY,,https://www.maritimeresourcescorp.com,https://logo.clearbit.com/maritimeresourcescorp.com,VAN,MARITIME RESOURCES CORP.,Maritime Resources Corp.,ca_market,,17975656,MAE.V,TSXV
MAH,Marksmen Energy Inc,Energy,Oil & Gas E&P,EQUITY,,https://www.marksmenenergy.com,https://logo.clearbit.com/marksmenenergy.com,VAN,MARKSMEN ENERGY INC.,Marksmen Energy Inc.,ca_market,,17852890,MAH.V,TSXV
MAI,Minera Alamos Inc,Basic Materials,Gold,EQUITY,,https://www.mineraalamos.com,https://logo.clearbit.com/mineraalamos.com,VAN,MINERA ALAMOS INC,Minera Alamos Inc.,ca_market,,187382160,MAI.V,TSXV
MAND.P,Mandeville Ventures Inc,,,,,,,,,,,,,MAND.P.V,TSXV
MAP,Maple Peak Investments Inc,Consumer Cyclical,Resorts & Casinos,EQUITY,,,,VAN,MAPLE PEAK INVESTMENTS INC,Maple Peak Investments Inc.,ca_market,,885000,MAP.V,TSXV
MAPS,Prostar Holdings Inc,Technology,Software—Application,EQUITY,,https://www.prostarcorp.com,https://logo.clearbit.com/prostarcorp.com,VAN,PROSTAR HOLDINGS INC,ProStar Holdings Inc.,ca_market,,24507210,MAPS.V,TSXV
MAR.UN,Marwest Apartment REIT,,,,,,,,,,,,,MAR.UN.V,TSXV
MARV,Marvel Discovery Corp,Basic Materials,Other Industrial Metals & Mining,EQUITY,,https://www.marveldiscovery.ca,https://logo.clearbit.com/marveldiscovery.ca,VAN,MARVEL DISCOVERY CORP,Marvel Discovery Corp.,ca_market,,8203411,MARV.V,TSXV
MAS,Mas Gold Corp,Basic Materials,Gold,EQUITY,,https://www.masgoldcorp.com,https://logo.clearbit.com/masgoldcorp.com,VAN,MAS GOLD CORP,MAS Gold Corp.,ca_market,,7700000,MAS.V,TSXV
MASS,Masivo Silver Corp,Basic Materials,Other Precious Metals & Mining,EQUITY,,https://masivosilver.com,https://logo.clearbit.com/masivosilver.com,VAN,MASIVO SILVER CORP,Masivo Silver Corp.,ca_market,,28304216,MASS.V,TSXV
MATE,Blockmate Ventures Inc,Financial Services,Capital Markets,EQUITY,,https://www.blockmate.com,https://logo.clearbit.com/blockmate.com,VAN,BLOCKMATE VENTURES INC,Blockmate Ventures Inc.,ca_market,,,MATE.V,TSXV
MAU,Montage Gold Corp,Basic Materials,Gold,EQUITY,,https://www.montagegoldcorp.com,https://logo.clearbit.com/montagegoldcorp.com,VAN,MONTAGE GOLD CORP,Montage Gold Corp.,ca_market,,55671196,MAU.V,TSXV
MAX,Max Resource Corp,Basic Materials,Other Precious Metals & Mining,EQUITY,,https://www.maxresource.com,https://logo.clearbit.com/maxresource.com,VAN,MAX RESOURCE CORP,Max Resource Corp.,ca_market,,,MAX.V,TSXV
MAZ.H,Mazarin Inc,,,,,,,,,,,,,MAZ.H.V,TSXV
MBI.H,Med Biogene Inc,,,,,,,,,,,,,MBI.H.V,TSXV
MCF.H,Pinedale Energy Limited,,,,,,,,,,,,,MCF.H.V,TSXV
MCG,Mountain China Resorts Holding Ltd,Consumer Cyclical,Resorts & Casinos,EQUITY,,https://www.mountainchinaresorts.com,https://logo.clearbit.com/mountainchinaresorts.com,VAN,MOUNTAIN CHINA RESORTS HOLDING ,Mountain China Resorts (Holding) Limited,ca_market,,1544295,MCG.V,TSXV
MCI,Minnova Corp,Basic Materials,Gold,EQUITY,,https://www.minnovacorp.ca,https://logo.clearbit.com/minnovacorp.ca,VAN,MINNOVA CORP,Minnova Corp.,ca_market,,2289969,MCI.V,TSXV
MCLD,Mcloud Technologies Corp,Technology,Software—Application,EQUITY,,https://www.mcloudcorp.com,https://logo.clearbit.com/mcloudcorp.com,VAN,MCLOUD TECHNOLOGIES CORP,mCloud Technologies Corp.,ca_market,,38085916,MCLD.V,TSXV
MCM.A,Matachewan Cons Mines,,,,,,,,,,,,,MCM.A.V,TSXV
MCS,Mcchip Resources Inc,Energy,Oil & Gas E&P,EQUITY,,,,VAN,Mcchip Resources Inc,McChip Resources Inc.,ca_market,,4739383,MCS.V,TSXV
MCX,Mcorpcx Inc,Technology,Software—Application,EQUITY,,https://www.mcxtechnologies.io,https://logo.clearbit.com/mcxtechnologies.io,VAN,MCX TECHNOLOGIES CORPORATION,MCX Technologies Corporation,ca_market,,1123441,MCX.V,TSXV
MD,Midland Exploration Inc,Basic Materials,Other Industrial Metals & Mining,EQUITY,,https://www.midlandexploration.com,https://logo.clearbit.com/midlandexploration.com,VAN,MIDLAND EXPLORATION INC.,Midland Exploration Inc.,ca_market,,30954098,MD.V,TSXV
MDL,Medallion Resources Ltd,Basic Materials,Other Industrial Metals & Mining,EQUITY,,https://medallionresources.com,https://logo.clearbit.com/medallionresources.com,VAN,Medallion Resources Ltd.,Medallion Resources Ltd.,ca_market,,3860692,MDL.V,TSXV
MDM,Madoro Metals Corp,Basic Materials,Other Precious Metals & Mining,EQUITY,,https://madorometals.com,https://logo.clearbit.com/madorometals.com,VAN,MADORO METALS CORP,Madoro Metals Corp.,ca_market,,3383835,MDM.V,TSXV
MDX,Medx Health Corp,Healthcare,Medical Devices,EQUITY,,https://medxhealth.com,https://logo.clearbit.com/medxhealth.com,VAN,MEDX HEALTH CORP,MedX Health Corp,ca_market,,5510970,MDX.V,TSXV
MED,Medgold Resources Corp,Basic Materials,Other Precious Metals & Mining,EQUITY,,https://www.medgoldresources.com,https://logo.clearbit.com/medgoldresources.com,VAN,MEDGOLD RESOURCES CORP,Medgold Resources Corp.,ca_market,,1347889,MED.V,TSXV
MEED.P,Meed Growth Corp,,,,,,,,,,,,,MEED.P.V,TSXV
MEGO.P,Amego Capital Corp,,,,,,,,,,,,,MEGO.P.V,TSXV
MEK,Metals Creek Resources Corp,Basic Materials,Other Industrial Metals & Mining,EQUITY,,https://www.metalscreek.com,https://logo.clearbit.com/metalscreek.com,VAN,METALS CREEK RESOURCES CORP.,Metals Creek Resources Corp.,ca_market,,6970500,MEK.V,TSXV
MENE,Mene Inc,Consumer Cyclical,Luxury Goods,EQUITY,,https://mene.com,https://logo.clearbit.com/mene.com,VAN,MENE INC,Mene Inc.,ca_market,,193554400,MENE.V,TSXV
MERG,Metal Energy Corp,Basic Materials,Other Industrial Metals & Mining,EQUITY,,https://metalenergy.ca,https://logo.clearbit.com/metalenergy.ca,VAN,METAL ENERGY CORP,Metal Energy Corp.,ca_market,,5532366,MERG.V,TSXV
MET,Metalore Resources Ltd,Energy,Oil & Gas E&P,EQUITY,,https://www.metaloreresources.ca,https://logo.clearbit.com/metaloreresources.ca,VAN,METALORE RESOURCES LIMITED,Metalore Resources Limited,ca_market,,4260096,MET.V,TSXV
MEX,Mexican Gold Mining Corp,Basic Materials,Other Precious Metals & Mining,EQUITY,,https://www.mexicangold.ca,https://logo.clearbit.com/mexicangold.ca,VAN,MEXICAN GOLD MINING CORP,Mexican Gold Mining Corp.,ca_market,,2466860,MEX.V,TSXV
MEX.WT,Mexican Gold Corp WT,,,,,,,,,,,,,MEX.WT.V,TSXV
MFA.P,Mayfair Acquisition Corporation,,,,,,,,,,,,,MFA.P.V,TSXV
MFG,Mayfair Gold Corp,Basic Materials,Gold,EQUITY,,https://mayfairgold.ca,https://logo.clearbit.com/mayfairgold.ca,VAN,MAYFAIR GOLD CORP,Mayfair Gold Corp.,ca_market,,90329120,MFG.V,TSXV
MGC.H,Midasco Capital Corp,,,,,,,,,,,,,MGC.H.V,TSXV
MGG,Minaurum Gold Inc,Basic Materials,Gold,EQUITY,,https://www.minaurum.com,https://logo.clearbit.com/minaurum.com,VAN,MINAURUM GOLD INC.,Minaurum Gold Inc.,ca_market,,73051800,MGG.V,TSXV
MGI,Magnum Goldcorp Inc,Basic Materials,Gold,EQUITY,,https://magnumgoldcorp.com,https://logo.clearbit.com/magnumgoldcorp.com,VAN,MAGNUM GOLDCORP INC,Magnum Goldcorp Inc.,ca_market,,1344784,MGI.V,TSXV
MGM,Maple Gold Mines Ltd,Basic Materials,Gold,EQUITY,,https://www.maplegoldmines.com,https://logo.clearbit.com/maplegoldmines.com,VAN,MAPLE GOLD MINES LTD,Maple Gold Mines Ltd.,ca_market,,53552000,MGM.V,TSXV
MGR,Magna Gold Corp,Basic Materials,Gold,EQUITY,,https://www.magnagoldcorp.com,https://logo.clearbit.com/magnagoldcorp.com,VAN,MAGNA GOLD CORP,Magna Gold Corp.,ca_market,,15310184,MGR.V,TSXV
MHI,Mineral Hill Industries Ltd,Basic Materials,Other Industrial Metals & Mining,EQUITY,,https://www.mineralhill.com,https://logo.clearbit.com/mineralhill.com,VAN,MINERAL HILL INDUSTRIES LTD,Mineral Hill Industries Ltd.,ca_market,,2072480,MHI.V,TSXV
MHUB,Minehub Technologies Inc,Technology,Software—Application,EQUITY,,https://www.minehub.com,https://logo.clearbit.com/minehub.com,VAN,MINEHUB TECHNOLOGIES INC,Minehub Technologies Inc.,ca_market,,11811345,MHUB.V,TSXV
MIM,Mimedia Holdings Inc,Technology,Software—Infrastructure,EQUITY,,https://www.mimedia.com,https://logo.clearbit.com/mimedia.com,VAN,MIMEDIA HOLDINGS INC,MiMedia Holdings Inc.,ca_market,,,MIM.V,TSXV
MIMI,Mimis Rock Corp,Consumer Cyclical,Internet Retail,EQUITY,,https://www.mimisrock.com,https://logo.clearbit.com/mimisrock.com,VAN,MIMIS ROCK CORP,Mimi's Rock Corp.,ca_market,,7432124,MIMI.V,TSXV
MINE,Inomin Mines Inc,Basic Materials,Other Industrial Metals & Mining,EQUITY,,https://www.inominmines.com,https://logo.clearbit.com/inominmines.com,VAN,INOMIN MINES INC,Inomin Mines Inc.,ca_market,,1710378,MINE.V,TSXV
MIR,Medmira Inc,Healthcare,Biotechnology,EQUITY,,https://www.medmira.com,https://logo.clearbit.com/medmira.com,VAN,MEDMIRA INC,MedMira Inc.,ca_market,,52910080,MIR.V,TSXV
MIT,The Mint Corp,Financial Services,Credit Services,EQUITY,,https://themintcorp.com,https://logo.clearbit.com/themintcorp.com,VAN,THE MINT CORPORATION,The Mint Corporation,ca_market,,8795079,MIT.V,TSXV
